Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"S5X_1000610", 0.4157, 1,    228.104,  -39.7,   0.95041, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000610", 0.4157, 1,    228.104,  -39.7,   0.95041, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000610", 0.4157, 1,    228.104,  -39.7,   0.95041, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000610", 0.4157, 1,    228.104,  -39.7,   0.95041, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000610", 0.4157, 1,    228.104,  -39.7,   0.95041, 0, 0, 0, 0, 0, 0, 0, 0
"S10X_1000610", 0.4157, 1,    228.104,  -39.7,   0.95041, 0, 0, 0, 0, 0, 0, 0, 0
"S11X_1000610", 0.4157, 1,    228.104,  -39.7,   0.95041, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000611", 0.4157, 1,    228.373,  -39.7,   0.95153, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000611", 0.4157, 1,    227.992,  -39.7,   0.94995, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000611", 0.4157, 1,    227.992,  -39.7,   0.94995, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000611", 0.4157, 1,    227.992,  -39.7,   0.94995, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000611", 0.4157, 1,    227.992,  -39.7,   0.94995, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000611", 0.4157, 1,    227.992,  -39.7,   0.94995, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000612", 0.4157, 1,    228.438,  -39.7,   0.95181, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000612", 0.4157, 1,    227.962,  -39.7,   0.94982, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000612", 0.4157, 1,    227.962,  -39.7,   0.94982, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000612", 0.4157, 1,    227.962,  -39.7,   0.94982, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000612", 0.4157, 1,    227.962,  -39.7,   0.94982, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000612", 0.4157, 1,    227.962,  -39.7,   0.94982, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000612", 0.4157, 1,    227.962,  -39.7,   0.94982, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000612", 0.4157, 1,    227.962,  -39.7,   0.94982, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000612", 0.4157, 1,    227.962,  -39.7,   0.94982, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000598", 0.4157, 3,    227.955,   80.5,   0.94979, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000598", 0.4157, 3,    227.614,   80.5,   0.94837, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000598", 0.4157, 3,    227.614,   80.5,   0.94837, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000598", 0.4157, 3,    227.614,   80.5,   0.94837, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000598", 0.4157, 3,    227.614,   80.5,   0.94837, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000598", 0.4157, 3,    227.614,   80.5,   0.94837, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000598", 0.4157, 3,    227.614,   80.5,   0.94837, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000598", 0.4157, 3,    227.614,   80.5,   0.94837, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000598", 0.4157, 3,    227.614,   80.5,   0.94837, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000598", 0.4157, 3,    227.614,   80.5,   0.94837, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000599", 0.4157, 3,    227.953,   80.5,   0.94979, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000599", 0.4157, 3,    227.674,   80.5,   0.94862, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000599", 0.4157, 3,    227.674,   80.5,   0.94862, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000599", 0.4157, 3,    227.674,   80.5,   0.94862, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000599", 0.4157, 3,    227.674,   80.5,   0.94862, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000599", 0.4157, 3,    227.674,   80.5,   0.94862, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000599", 0.4157, 3,    227.674,   80.5,   0.94862, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000599", 0.4157, 3,    227.674,   80.5,   0.94862, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000599", 0.4157, 3,    227.674,   80.5,   0.94862, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000599", 0.4157, 3,    227.674,   80.5,   0.94862, 0, 0, 0, 0, 0, 0, 0, 0
"S10X_1000599", 0.4157, 3,    227.674,   80.5,   0.94862, 0, 0, 0, 0, 0, 0, 0, 0
"S11X_1000599", 0.4157, 3,    227.674,   80.5,   0.94862, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000600", 0.4157, 3,    227.755,   80.4,   0.94896, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000600", 0.4157, 3,    227.527,   80.4,   0.94801, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000600", 0.4157, 3,    227.527,   80.4,   0.94801, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000600", 0.4157, 3,    227.527,   80.4,   0.94801, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000600", 0.4157, 3,    227.527,   80.4,   0.94801, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000600", 0.4157, 3,    227.527,   80.4,   0.94801, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000600", 0.4157, 3,    227.527,   80.4,   0.94801, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000600", 0.4157, 3,    227.527,   80.4,   0.94801, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000600", 0.4157, 3,    227.527,   80.4,   0.94801, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000600", 0.4157, 3,    227.527,   80.4,   0.94801, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000602", 0.4157, 3,    227.751,   80.4,   0.94895, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000602", 0.4157, 3,    227.495,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000602", 0.4157, 3,    227.495,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000602", 0.4157, 3,    227.495,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000602", 0.4157, 3,    227.495,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000602", 0.4157, 3,    227.495,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000602", 0.4157, 3,    227.495,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000602", 0.4157, 3,    227.495,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000602", 0.4157, 3,    227.495,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000601", 0.4157, 3,    227.752,   80.4,   0.94895, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000601", 0.4157, 3,    227.496,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000601", 0.4157, 3,    227.496,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000601", 0.4157, 3,    227.496,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000601", 0.4157, 3,    227.496,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000601", 0.4157, 3,    227.496,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000601", 0.4157, 3,    227.496,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000601", 0.4157, 3,    227.496,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000601", 0.4157, 3,    227.496,   80.4,   0.94788, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000603", 0.4157, 2,    229.388, -159.3,   0.95577, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000603", 0.4157, 2,    228.961, -159.3,   0.95399, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000603", 0.4157, 2,    228.961, -159.3,   0.95399, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000603", 0.4157, 2,    228.961, -159.3,   0.95399, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000603", 0.4157, 2,    228.961, -159.3,   0.95399, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000603", 0.4157, 2,    228.961, -159.3,   0.95399, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000603", 0.4157, 2,    228.961, -159.3,   0.95399, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000603", 0.4157, 2,    228.961, -159.3,   0.95399, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000604", 0.4157, 2,    229.372, -159.3,    0.9557, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S10X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S11X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S12X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S13X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S14X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"S15X_1000604", 0.4157, 2,    229.173, -159.3,   0.95487, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000605", 0.4157, 2,     229.24, -159.4,   0.95515, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000605", 0.4157, 2,    228.878, -159.4,   0.95364, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000605", 0.4157, 2,    228.878, -159.4,   0.95364, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000605", 0.4157, 2,    228.878, -159.4,   0.95364, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000605", 0.4157, 2,    228.878, -159.4,   0.95364, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000605", 0.4157, 2,    228.878, -159.4,   0.95364, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000605", 0.4157, 2,    228.878, -159.4,   0.95364, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000605", 0.4157, 2,    228.878, -159.4,   0.95364, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000605", 0.4157, 2,    228.878, -159.4,   0.95364, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000605", 0.4157, 2,    228.878, -159.4,   0.95364, 0, 0, 0, 0, 0, 0, 0, 0
"S10X_1000605", 0.4157, 2,    228.878, -159.4,   0.95364, 0, 0, 0, 0, 0, 0, 0, 0
"S11X_1000605", 0.4157, 2,    228.878, -159.4,   0.95364, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000606", 0.4157, 2,    229.347, -159.3,   0.95559, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000606", 0.4157, 2,    229.098, -159.3,   0.95456, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000606", 0.4157, 2,    229.098, -159.3,   0.95456, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000606", 0.4157, 2,    229.098, -159.3,   0.95456, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000606", 0.4157, 2,    229.098, -159.3,   0.95456, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000606", 0.4157, 2,    229.098, -159.3,   0.95456, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000606", 0.4157, 2,    229.098, -159.3,   0.95456, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000606", 0.4157, 2,    229.098, -159.3,   0.95456, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000606", 0.4157, 2,    229.098, -159.3,   0.95456, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000606", 0.4157, 2,    229.098, -159.3,   0.95456, 0, 0, 0, 0, 0, 0, 0, 0
"S10X_1000606", 0.4157, 2,    229.098, -159.3,   0.95456, 0, 0, 0, 0, 0, 0, 0, 0
"S11X_1000606", 0.4157, 2,    229.098, -159.3,   0.95456, 0, 0, 0, 0, 0, 0, 0, 0
"S12X_1000606", 0.4157, 2,    229.098, -159.3,   0.95456, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000607", 0.4157, 2,    229.166, -159.4,   0.95484, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000607", 0.4157, 2,    228.917, -159.4,    0.9538, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000607", 0.4157, 2,    228.917, -159.4,    0.9538, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000607", 0.4157, 2,    228.917, -159.4,    0.9538, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000607", 0.4157, 2,    228.917, -159.4,    0.9538, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000607", 0.4157, 2,    228.917, -159.4,    0.9538, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000607", 0.4157, 2,    228.917, -159.4,    0.9538, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000607", 0.4157, 2,    228.917, -159.4,    0.9538, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000607", 0.4157, 2,    228.917, -159.4,    0.9538, 0, 0, 0, 0, 0, 0, 0, 0
"X_1001933", 0.208, 1,    113.617,  -70.3,   0.94611, 2,    113.732,  169.8,   0.94706, 3,    113.858,   49.7,   0.94812
"S1X_1001933", 0.208, 1,    110.095,  -70.3,   0.91678, 2,    110.501,  169.9,   0.92016, 3,    110.724,   49.7,   0.92202
"S2X_1001933", 0.208, 1,    110.095,  -70.3,   0.91678, 2,    110.501,  169.9,   0.92016, 3,    110.724,   49.7,   0.92202
"S3X_1001933", 0.208, 1,    110.095,  -70.3,   0.91678, 2,    110.501,  169.9,   0.92016, 3,    110.724,   49.7,   0.92202
"X_1000198", 0.4157, 1,    228.627,  -39.5,    0.9526, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000198", 0.4157, 1,    228.246,  -39.5,   0.95101, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000548", 0.4157, 1,     228.74,  -39.7,   0.95307, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000548", 0.4157, 1,    226.836,  -39.6,   0.94513, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000069", 0.208, 1,    113.934,  -70.1,   0.94875, 2,    114.049,  170.0,   0.94971, 3,    114.179,   49.9,   0.95079
"S1X_1000069", 0.208, 1,    113.403,  -70.1,   0.94433, 2,    113.562,  170.0,   0.94565, 3,     113.71,   49.9,   0.94689
"S2X_1000069", 0.208, 1,    113.403,  -70.1,   0.94433, 2,    113.562,  170.0,   0.94565, 3,     113.71,   49.9,   0.94689
"S3X_1000069", 0.208, 1,    113.403,  -70.1,   0.94433, 2,    113.562,  170.0,   0.94565, 3,     113.71,   49.9,   0.94689
"S4X_1000069", 0.208, 1,    113.403,  -70.1,   0.94433, 2,    113.562,  170.0,   0.94565, 3,     113.71,   49.9,   0.94689
"S5X_1000069", 0.208, 1,    113.403,  -70.1,   0.94433, 2,    113.562,  170.0,   0.94565, 3,     113.71,   49.9,   0.94689
"S6X_1000069", 0.208, 1,    113.403,  -70.1,   0.94433, 2,    113.562,  170.0,   0.94565, 3,     113.71,   49.9,   0.94689
"X_1000531", 0.4157, 1,    228.981,  -39.5,   0.95407, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000531", 0.4157, 1,    228.721,  -39.5,   0.95299, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000531", 0.4157, 1,    228.721,  -39.5,   0.95299, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000531", 0.4157, 1,    228.721,  -39.5,   0.95299, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000531", 0.4157, 1,    228.721,  -39.5,   0.95299, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000531", 0.4157, 1,    228.721,  -39.5,   0.95299, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000531", 0.4157, 1,    228.721,  -39.5,   0.95299, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000531", 0.4157, 1,    228.721,  -39.5,   0.95299, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000531", 0.4157, 1,    228.721,  -39.5,   0.95299, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000531", 0.4157, 1,    228.721,  -39.5,   0.95299, 0, 0, 0, 0, 0, 0, 0, 0
"S10X_1000531", 0.4157, 1,    228.721,  -39.5,   0.95299, 0, 0, 0, 0, 0, 0, 0, 0
"S11X_1000531", 0.4157, 1,    228.721,  -39.5,   0.95299, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000533", 0.4157, 1,    228.976,  -39.5,   0.95405, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000533", 0.4157, 1,    228.716,  -39.5,   0.95297, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000533", 0.4157, 1,    228.716,  -39.5,   0.95297, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000533", 0.4157, 1,    228.716,  -39.5,   0.95297, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000533", 0.4157, 1,    228.716,  -39.5,   0.95297, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000533", 0.4157, 1,    228.716,  -39.5,   0.95297, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000533", 0.4157, 1,    228.716,  -39.5,   0.95297, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000533", 0.4157, 1,    228.716,  -39.5,   0.95297, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000533", 0.4157, 1,    228.716,  -39.5,   0.95297, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000533", 0.4157, 1,    228.716,  -39.5,   0.95297, 0, 0, 0, 0, 0, 0, 0, 0
"S10X_1000533", 0.4157, 1,    228.716,  -39.5,   0.95297, 0, 0, 0, 0, 0, 0, 0, 0
"S11X_1000533", 0.4157, 1,    228.716,  -39.5,   0.95297, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000532", 0.4157, 1,    228.869,  -39.6,    0.9536, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000532", 0.4157, 1,    228.523,  -39.6,   0.95216, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000532", 0.4157, 1,    228.523,  -39.6,   0.95216, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000532", 0.4157, 1,    228.523,  -39.6,   0.95216, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000532", 0.4157, 1,    228.523,  -39.6,   0.95216, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000532", 0.4157, 1,    228.523,  -39.6,   0.95216, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000532", 0.4157, 1,    228.523,  -39.6,   0.95216, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000532", 0.4157, 1,    228.523,  -39.6,   0.95216, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000532", 0.4157, 1,    228.523,  -39.6,   0.95216, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000532", 0.4157, 1,    228.523,  -39.6,   0.95216, 0, 0, 0, 0, 0, 0, 0, 0
"S10X_1000532", 0.4157, 1,    228.523,  -39.6,   0.95216, 0, 0, 0, 0, 0, 0, 0, 0
"S11X_1000532", 0.4157, 1,    228.523,  -39.6,   0.95216, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000582", 0.4157, 1,    228.803,  -39.6,   0.95333, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000582", 0.4157, 1,    228.531,  -39.5,    0.9522, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000582", 0.4157, 1,    228.531,  -39.5,    0.9522, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000582", 0.4157, 1,    228.531,  -39.5,    0.9522, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000582", 0.4157, 1,    228.531,  -39.5,    0.9522, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000582", 0.4157, 1,    228.531,  -39.5,    0.9522, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000582", 0.4157, 1,    228.531,  -39.5,    0.9522, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000582", 0.4157, 1,    228.531,  -39.5,    0.9522, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000581", 0.4157, 1,    228.792,  -39.6,   0.95328, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000581", 0.4157, 1,    228.554,  -39.6,   0.95229, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000581", 0.4157, 1,    228.554,  -39.6,   0.95229, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000581", 0.4157, 1,    228.554,  -39.6,   0.95229, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000581", 0.4157, 1,    228.554,  -39.6,   0.95229, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000581", 0.4157, 1,    228.554,  -39.6,   0.95229, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000581", 0.4157, 1,    228.554,  -39.6,   0.95229, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000581", 0.4157, 1,    228.554,  -39.6,   0.95229, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000581", 0.4157, 1,    228.554,  -39.6,   0.95229, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000537", 0.4157, 1,     228.97,  -39.5,   0.95402, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000537", 0.4157, 1,     228.75,  -39.5,   0.95311, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000537", 0.4157, 1,     228.75,  -39.5,   0.95311, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000537", 0.4157, 1,     228.75,  -39.5,   0.95311, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000537", 0.4157, 1,     228.75,  -39.5,   0.95311, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000537", 0.4157, 1,     228.75,  -39.5,   0.95311, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000537", 0.4157, 1,     228.75,  -39.5,   0.95311, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000537", 0.4157, 1,     228.75,  -39.5,   0.95311, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000537", 0.4157, 1,     228.75,  -39.5,   0.95311, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000537", 0.4157, 1,     228.75,  -39.5,   0.95311, 0, 0, 0, 0, 0, 0, 0, 0
"S10X_1000537", 0.4157, 1,     228.75,  -39.5,   0.95311, 0, 0, 0, 0, 0, 0, 0, 0
"S11X_1000537", 0.4157, 1,     228.75,  -39.5,   0.95311, 0, 0, 0, 0, 0, 0, 0, 0
"S12X_1000537", 0.4157, 1,     228.75,  -39.5,   0.95311, 0, 0, 0, 0, 0, 0, 0, 0
"S13X_1000537", 0.4157, 1,     228.75,  -39.5,   0.95311, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000536", 0.4157, 1,    228.871,  -39.6,   0.95361, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000536", 0.4157, 1,    228.525,  -39.6,   0.95217, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000536", 0.4157, 1,    228.525,  -39.6,   0.95217, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000536", 0.4157, 1,    228.525,  -39.6,   0.95217, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000536", 0.4157, 1,    228.525,  -39.6,   0.95217, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000536", 0.4157, 1,    228.525,  -39.6,   0.95217, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000536", 0.4157, 1,    228.525,  -39.6,   0.95217, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000536", 0.4157, 1,    228.525,  -39.6,   0.95217, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000536", 0.4157, 1,    228.525,  -39.6,   0.95217, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000536", 0.4157, 1,    228.525,  -39.6,   0.95217, 0, 0, 0, 0, 0, 0, 0, 0
"S10X_1000536", 0.4157, 1,    228.525,  -39.6,   0.95217, 0, 0, 0, 0, 0, 0, 0, 0
"S11X_1000536", 0.4157, 1,    228.525,  -39.6,   0.95217, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000534", 0.4157, 3,    228.018,   80.7,   0.95006, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000534", 0.4157, 3,    227.925,   80.7,   0.94967, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000534", 0.4157, 3,    227.925,   80.7,   0.94967, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000534", 0.4157, 3,    227.925,   80.7,   0.94967, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000534", 0.4157, 3,    227.925,   80.7,   0.94967, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000534", 0.4157, 3,    227.925,   80.7,   0.94967, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000534", 0.4157, 3,    227.925,   80.7,   0.94967, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000534", 0.4157, 3,    227.925,   80.7,   0.94967, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000534", 0.4157, 3,    227.925,   80.7,   0.94967, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000534", 0.4157, 3,    227.925,   80.7,   0.94967, 0, 0, 0, 0, 0, 0, 0, 0
"S10X_1000534", 0.4157, 3,    227.925,   80.7,   0.94967, 0, 0, 0, 0, 0, 0, 0, 0
"S11X_1000534", 0.4157, 3,    227.925,   80.7,   0.94967, 0, 0, 0, 0, 0, 0, 0, 0
